Type,Title,ID,jp,eng,Furigana,Image,Sound,Update
Anime,Chi's Sweet Home,A-Chi-E079-2518,あ　いけない　開けっぱなしだったわ,"Oh, I forgot to close it.",あ　いけない　 開[あ]けっぱなしだったわ,"<img src=""Chi079_1_0.2.22.310.jpg"">",[sound:Chi079_1_0.2.20.870-0.2.23.750.mp3],
Anime,Chi's Sweet Home,A-Chi-E079-2519,あれ,Huh?,あれ,"<img src=""Chi079_1_0.2.36.160.jpg"">",[sound:Chi079_1_0.2.35.810-0.2.36.510.mp3],
Anime,Chi's Sweet Home,A-Chi-E079-2520,ねぇ　(チー)知らない？,"Hey, do you know where Chi is?",ねぇ　チー 知[し]らない？,"<img src=""Chi079_1_0.2.38.865.jpg"">",[sound:Chi079_1_0.2.37.570-0.2.40.160.mp3],
Anime,Chi's Sweet Home,A-Chi-E079-2521,はっ　忘れてた,I forgot.,はっ　 忘[わす]れてた,"<img src=""Chi079_1_0.2.44.670.jpg"">",[sound:Chi079_1_0.2.43.850-0.2.45.490.mp3],
Anime,Chi's Sweet Home,A-Chi-E079-2522,(チー)の勝ちらー,I win...,チーの 勝[か]ちらー,"<img src=""Chi079_1_0.2.51.080.jpg"">",[sound:Chi079_1_0.2.49.730-0.2.52.430.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2523,(チー)とかくれんぼ？,Hide and seek with Chi?,チーとかくれんぼ？,"<img src=""Chi080_1_0.0.35.185.jpg"">",[sound:Chi080_1_0.0.34.320-0.0.36.050.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2524,(チー)どこに隠れちゃったんだろう,I wonder where Chi is hiding.,チーどこに 隠[かく]れちゃったんだろう,"<img src=""Chi080_1_0.0.40.135.jpg"">",[sound:Chi080_1_0.0.38.630-0.0.41.640.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2525,なに　みんなで探せばすぐに見つかるさ,We'll soon find her if we all look together.,なーに　みんなで 探[さが]せばすぐに 見[み]つかるさ,"<img src=""Chi080_1_0.0.43.330.jpg"">",[sound:Chi080_1_0.0.41.640-0.0.45.020.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2526,ここどこだ？,Where am I?,ここどこだ？,"<img src=""Chi080_1_0.0.50.995.jpg"">",[sound:Chi080_1_0.0.50.200-0.0.51.790.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2527,(チー)なにしてたっけ,I wonder what I was doing.,チーなにしてたっけ,"<img src=""Chi080_1_0.0.52.930.jpg"">",[sound:Chi080_1_0.0.51.790-0.0.54.070.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2528,えっとー,Umm...,えっとー,"<img src=""Chi080_1_0.0.55.090.jpg"">",[sound:Chi080_1_0.0.54.070-0.0.56.110.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2529,そうら　かくれんぼら,Yes! It's hide and seek!,そうら　かくれんぼら,"<img src=""Chi080_1_0.0.57.725.jpg"">",[sound:Chi080_1_0.0.56.420-0.0.59.030.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2530,(洋平)　(チー)見つけてない,Youhei still hasn't found me.,洋平[ようへい]　チー 見[み]つけてない,"<img src=""Chi080_1_0.1.00.710.jpg"">",[sound:Chi080_1_0.0.59.540-0.1.01.880.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2531,さっきと違う,It's different from a while ago.,さっきと 違[ちが]う,"<img src=""Chi080_1_0.1.05.380.jpg"">",[sound:Chi080_1_0.1.04.680-0.1.06.080.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2532,もうどういうこと？,What's going on?,もうどういうこと？,"<img src=""Chi080_1_0.1.07.795.jpg"">",[sound:Chi080_1_0.1.07.050-0.1.08.540.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2533,通れない,I can't get through!,通[とお]れない,"<img src=""Chi080_1_0.1.11.325.jpg"">",[sound:Chi080_1_0.1.10.410-0.1.12.240.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2534,(チー)かくれんぼ勝ったのに,I won this game!,チーかくれんぼ 勝[か]ったのに,"<img src=""Chi080_1_0.1.13.915.jpg"">",[sound:Chi080_1_0.1.12.240-0.1.15.590.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2535,(チー)どこにもいないよ,Chi isn't anywhere.,チーどこにもいないよ,"<img src=""Chi080_1_0.1.18.085.jpg"">",[sound:Chi080_1_0.1.16.930-0.1.19.240.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2536,大丈夫,It's going to be all right.,大丈夫[だいじょうぶ],"<img src=""Chi080_1_0.1.22.350.jpg"">",[sound:Chi080_1_0.1.21.870-0.1.22.830.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2537,落ち着いて考えよう,Let's think about this calmly.,落ち着[おちつ]いて 考[かんが]えよう,"<img src=""Chi080_1_0.1.24.205.jpg"">",[sound:Chi080_1_0.1.23.460-0.1.24.950.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2538,(チー)が好きな場所は,Places that Chi likes...,チーが 好[す]きな 場所[ばしょ]は,"<img src=""Chi080_1_0.1.27.355.jpg"">",[sound:Chi080_1_0.1.26.400-0.1.28.310.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2539,箱とか袋とか狭いとこ,Enclosed places like boxes or bags...,箱[はこ]とか 袋[ふくろ]とか 狭[せま]いとこ,"<img src=""Chi080_1_0.1.30.345.jpg"">",[sound:Chi080_1_0.1.28.870-0.1.31.820.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2540,ドアの裏とか洗濯ものの下とか,Behind doors or under laundry...,ドアの 裏[うら]とか 洗濯[せんたく]ものの 下[もと]とか,"<img src=""Chi080_1_0.1.33.870.jpg"">",[sound:Chi080_1_0.1.32.150-0.1.35.590.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2541,これくらいの隙間も好きだな,She likes narrow gaps like this.,これくらいの 隙間[すきま]も 好[す]きだな,"<img src=""Chi080_1_0.1.36.910.jpg"">",[sound:Chi080_1_0.1.35.590-0.1.38.230.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2542,とにかく　もっと探してみよう,"Anyway, let's search some more.",とにかく　もっと 探[さが]してみよう,"<img src=""Chi080_1_0.1.40.020.jpg"">",[sound:Chi080_1_0.1.38.840-0.1.41.200.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2543,お腹すいた,I'm hungry.,お 腹[なか]すいた,"<img src=""Chi080_1_0.1.51.350.jpg"">",[sound:Chi080_1_0.1.50.130-0.1.52.570.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2544,(チー)やっぱり見つからないね,We really couldn't find Chi.,チーやっぱり 見[み]つからないね,"<img src=""Chi080_1_0.1.55.875.jpg"">",[sound:Chi080_1_0.1.54.520-0.1.57.230.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2545,どうしよう,What should we do?,どうしよう,"<img src=""Chi080_1_0.1.58.080.jpg"">",[sound:Chi080_1_0.1.57.230-0.1.58.930.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2546,もう一度よく考えてみよう,Let's think about it some more.,もう 一度[いちど]よく 考[かんが]えてみよう,"<img src=""Chi080_1_0.2.00.235.jpg"">",[sound:Chi080_1_0.1.58.930-0.2.01.540.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2547,箱みたいなとこ,Places like boxes.,箱[はこ]みたいなとこ,"<img src=""Chi080_1_0.2.04.085.jpg"">",[sound:Chi080_1_0.2.02.930-0.2.05.240.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2548,このくらいの隙間　あっ,Gaps this narrow...,このくらいの 隙間[すきま]　あっ,"<img src=""Chi080_1_0.2.06.970.jpg"">",[sound:Chi080_1_0.2.05.630-0.2.08.310.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2549,もうやだ！,I don't like it!,もうやだ！,"<img src=""Chi080_1_0.2.22.420.jpg"">",[sound:Chi080_1_0.2.21.690-0.2.23.150.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2550,(チー)待てない！,I want to lose!,チー 待[ま]てない！,"<img src=""Chi080_1_0.2.24.080.jpg"">",[sound:Chi080_1_0.2.23.150-0.2.25.010.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2551,(チー)待てない！,I want to lose!,チー 待[ま]てない！,"<img src=""Chi080_1_0.2.26.380.jpg"">",[sound:Chi080_1_0.2.25.010-0.2.27.750.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2552,いたー！,There you are!,いたー！,"<img src=""Chi080_1_0.2.32.155.jpg"">",[sound:Chi080_1_0.2.31.350-0.2.32.960.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2553,見つかったー,I've been found!,見[み]つかったー,"<img src=""Chi080_1_0.2.34.395.jpg"">",[sound:Chi080_1_0.2.33.390-0.2.35.400.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2554,(チー)のかくれんぼはすごいな,Chi's great at hide and seek.,チーのかくれんぼはすごいな,"<img src=""Chi080_1_0.2.40.870.jpg"">",[sound:Chi080_1_0.2.39.570-0.2.42.170.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2556,かくれんぼ(洋平)の勝ちー,"You win at hide and seek, Youhei!",かくれんぼ 洋平[ようへい]の 勝[か]ちー,"<img src=""Chi080_1_0.2.50.740.jpg"">",[sound:Chi080_1_0.2.49.130-0.2.52.350.mp3],
Anime,Chi's Sweet Home,A-Chi-E080-2557,(チー)負けだよ,I lost.,チー 負[ま]けだよ,"<img src=""Chi080_1_0.2.53.120.jpg"">",[sound:Chi080_1_0.2.52.350-0.2.53.890.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2558,何やってんだ,What are you doing?,何[なに]やってんだ,"<img src=""Chi081_1_0.0.39.505.jpg"">",[sound:Chi081_1_0.0.38.830-0.0.40.180.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2559,(チー)　お散歩行くと思ったのよ,I thought of going for a walk!,チー　お 散歩[さんぽ] 行[い]くと 思[おも]ったのよ,"<img src=""Chi081_1_0.0.42.920.jpg"">",[sound:Chi081_1_0.0.41.120-0.0.44.720.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2560,戸に齧りついてても開かないぞ,Doors don't open if you just cling to them.,戸[と]に 齧[かじ]りついてても 開[あ]かないぞ,"<img src=""Chi081_1_0.0.46.015.jpg"">",[sound:Chi081_1_0.0.44.720-0.0.47.310.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2561,人間を呼ぶか　自分で開けるかだ,You have to call a human...Or open it by yourself.,人間[にんげん]を 呼[よ]ぶか　 自分[じぶん]で 開[あ]けるかだ,"<img src=""Chi081_1_0.0.50.880.jpg"">",[sound:Chi081_1_0.0.47.310-0.0.48.520.mp3] [sound:Chi081_1_0.0.49.940-0.0.51.820.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2562,凄い,That's great!,凄[すご]い,"<img src=""Chi081_1_0.0.53.630.jpg"">",[sound:Chi081_1_0.0.52.810-0.0.54.450.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2563,そのうちに　お前もできるようになる,You'll be able to do it someday.,そのうちに　お 前[まえ]もできるようになる,"<img src=""Chi081_1_0.0.56.530.jpg"">",[sound:Chi081_1_0.0.55.100-0.0.57.960.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2564,本当？,Really?,本当[ほんとう]？,"<img src=""Chi081_1_0.0.58.990.jpg"">",[sound:Chi081_1_0.0.58.280-0.0.59.700.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2565,ちょっと出来たよ,I opened it a bit!,ちょっと 出来[でき]たよ,"<img src=""Chi081_1_0.1.05.495.jpg"">",[sound:Chi081_1_0.1.03.830-0.1.07.160.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2566,じゃあな,See ya.,じゃあな,"<img src=""Chi081_1_0.1.09.035.jpg"">",[sound:Chi081_1_0.1.08.530-0.1.09.540.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2567,また　会う　教わるの,Are you going to hang around again?,また　 会[あ]う　 教[おそ]わるの,"<img src=""Chi081_1_0.1.12.645.jpg"">",[sound:Chi081_1_0.1.11.550-0.1.13.740.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2568,(チー)も行く,I want to go too!,チーも 行[い]く,"<img src=""Chi081_1_0.1.14.435.jpg"">",[sound:Chi081_1_0.1.13.740-0.1.15.130.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2569,ああ　外,Outside!,ああ　 外[そと],"<img src=""Chi081_1_0.1.19.665.jpg"">",[sound:Chi081_1_0.1.18.670-0.1.20.660.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2570,面白いね,It's fun!,面白[おもしろ]いね,"<img src=""Chi081_1_0.1.24.925.jpg"">",[sound:Chi081_1_0.1.23.910-0.1.25.940.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2571,何してるんだ,What are you doing?,何[なに]してるんだ,"<img src=""Chi081_1_0.1.32.065.jpg"">",[sound:Chi081_1_0.1.31.100-0.1.33.030.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2572,ああ　おしっこはつぶつぶのは起こらんよ,Oh! You should pee in the box full of lumps.,ああ　おしっこはつぶつぶのは 起[お]こらんよ,"<img src=""Chi081_1_0.1.38.865.jpg"">",[sound:Chi081_1_0.1.36.930-0.1.40.800.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2573,お母さんに怒られるよ,Your mom will scold you.,お 母[かあ]さんに 怒[おこ]られるよ,"<img src=""Chi081_1_0.1.41.990.jpg"">",[sound:Chi081_1_0.1.40.800-0.1.43.180.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2574,ここは　俺のもんだって印だ,"It's a marker that says, ""This is my place.""",ここは　 俺[おれ]のもんだって 印[しるし]だ,"<img src=""Chi081_1_0.1.45.850.jpg"">",[sound:Chi081_1_0.1.44.490-0.1.47.210.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2575,ここ(チー)のものにする,I'll make this place mine!,ここチーのものにする,"<img src=""Chi081_1_0.1.54.565.jpg"">",[sound:Chi081_1_0.1.53.210-0.1.55.920.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2576,お前は縄張りなんで作らなくでいい,You don't have to mark your territory.,お 前[まえ]は 縄張[なわば]りなんで 作[つく]らなくでいい,"<img src=""Chi081_1_0.2.12.030.jpg"">",[sound:Chi081_1_0.2.10.430-0.2.13.630.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2577,静かにしろ,Quiet!,静[しず]かにしろ,"<img src=""Chi081_1_0.2.18.400.jpg"">",[sound:Chi081_1_0.2.17.810-0.2.18.990.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2578,獲物だ,It's a game!,獲物[えもの]だ,"<img src=""Chi081_1_0.2.22.600.jpg"">",[sound:Chi081_1_0.2.21.780-0.2.23.420.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2579,黙って　見てろ,Be quiet and watch what I do!,黙[だま]って　 見[み]てろ,"<img src=""Chi081_1_0.2.24.990.jpg"">",[sound:Chi081_1_0.2.24.280-0.2.25.700.mp3],
Anime,Chi's Sweet Home,A-Chi-E081-2580,カッコいい,That's cool!,カッコいい,"<img src=""Chi081_1_0.2.39.760.jpg"">",[sound:Chi081_1_0.2.38.760-0.2.40.760.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2581,御飯だぞ,It's time for your meal.,御飯[ごはん]だぞ,"<img src=""Chi082_1_0.0.33.550.jpg"">",[sound:Chi082_1_0.0.32.840-0.0.34.260.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2582,あれ,Huh?,あれ,"<img src=""Chi082_1_0.0.39.740.jpg"">",[sound:Chi082_1_0.0.39.300-0.0.40.180.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2583,網戸は開いてる,The screen door is open.,網戸[あみど]は 開[あ]いてる,"<img src=""Chi082_1_0.0.42.930.jpg"">",[sound:Chi082_1_0.0.41.930-0.0.43.930.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2584,お散歩も面白いね,Walking is fun.,お 散歩[さんぽ]も 面白[おもしろ]いね,"<img src=""Chi082_1_0.0.46.545.jpg"">",[sound:Chi082_1_0.0.45.150-0.0.47.940.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2585,まだ付いてくるのか,Are you going to follow me?,まだ 付[つ]いてくるのか,"<img src=""Chi082_1_0.0.50.150.jpg"">",[sound:Chi082_1_0.0.49.100-0.0.51.200.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2586,付いていくよ,I'll follow you.,付[つ]いていくよ,"<img src=""Chi082_1_0.0.52.115.jpg"">",[sound:Chi082_1_0.0.51.200-0.0.53.030.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2587,獲物だ,There are some games.,獲物[えもの]だ,"<img src=""Chi082_1_0.0.57.000.jpg"">",[sound:Chi082_1_0.0.56.360-0.0.57.640.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2588,獲物だ,There are some games!,獲物[えもの]だ,"<img src=""Chi082_1_0.1.00.640.jpg"">",[sound:Chi082_1_0.0.59.660-0.1.01.620.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2589,気配を消さなくじゃだめだ,You mustn't let them sense you.,気配[けはい]を 消[け]さなくじゃだめだ,"<img src=""Chi082_1_0.1.08.295.jpg"">",[sound:Chi082_1_0.1.07.030-0.1.09.560.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2590,気配,Sense?,気配[けはい],"<img src=""Chi082_1_0.1.10.325.jpg"">",[sound:Chi082_1_0.1.09.560-0.1.11.090.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2591,おれ,See?,おれ,"<img src=""Chi082_1_0.1.38.490.jpg"">",[sound:Chi082_1_0.1.38.030-0.1.38.950.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2592,獲物だ,It's a game!,獲物[えもの]だ,"<img src=""Chi082_1_0.1.41.375.jpg"">",[sound:Chi082_1_0.1.40.450-0.1.42.300.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2593,逃げられたか,It ran away.,逃[に]げられたか,"<img src=""Chi082_1_0.1.45.300.jpg"">",[sound:Chi082_1_0.1.44.350-0.1.46.250.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2594,獲物いるよ,The game is still here.,獲物[えもの]いるよ,"<img src=""Chi082_1_0.1.47.655.jpg"">",[sound:Chi082_1_0.1.46.670-0.1.48.640.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2595,お土産にもならん,This won't even make a souvenir.,お 土産[みやげ]にもならん,"<img src=""Chi082_1_0.1.49.450.jpg"">",[sound:Chi082_1_0.1.48.640-0.1.50.260.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2596,お土産,Souvenir?,お 土産[みやげ],"<img src=""Chi082_1_0.1.51.020.jpg"">",[sound:Chi082_1_0.1.50.260-0.1.51.780.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2597,家に持って帰る獲物だ,A game you take back home.,家[うち]に 持[も]って 帰[かえ]る 獲物[えもの]だ,"<img src=""Chi082_1_0.1.53.515.jpg"">",[sound:Chi082_1_0.1.52.230-0.1.54.800.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2598,カッコいい,That's cool.,カッコいい,"<img src=""Chi082_1_0.1.57.665.jpg"">",[sound:Chi082_1_0.1.57.090-0.1.58.240.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2599,(チー)もお父さんにお土産する,I want to take a souvenir to Dad!,チーもお 父[とう]さんにお 土産[みやげ]する,"<img src=""Chi082_1_0.1.59.750.jpg"">",[sound:Chi082_1_0.1.58.240-0.2.01.260.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2600,獲物だ,It's a game.,獲物[えもの]だ,"<img src=""Chi082_1_0.2.04.560.jpg"">",[sound:Chi082_1_0.2.04.020-0.2.05.100.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2601,待て　待て,"Wait, wait!",待[ま]て　 待[ま]て,"<img src=""Chi082_1_0.2.30.175.jpg"">",[sound:Chi082_1_0.2.29.320-0.2.31.030.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2602,待て,Wait!,待[ま]て,"<img src=""Chi082_1_0.2.31.910.jpg"">",[sound:Chi082_1_0.2.31.030-0.2.32.790.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2603,(チー)の獲物,You're my game!,チーの 獲物[えもの],"<img src=""Chi082_1_0.2.33.875.jpg"">",[sound:Chi082_1_0.2.32.790-0.2.34.960.mp3],
Anime,Chi's Sweet Home,A-Chi-E082-2604,お土産　捕まえるんだよ,I'm going to get a souvenir!,お 土産[みやげ]　 捕[つか]まえるんだよ,"<img src=""Chi082_1_0.2.50.700.jpg"">",[sound:Chi082_1_0.2.49.210-0.2.52.190.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2605,こら　待て待て,"Hey, wait!",こら　 待[ま]て 待[ま]て,"<img src=""Chi083_1_0.0.46.480.jpg"">",[sound:Chi083_1_0.0.45.230-0.0.47.730.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2606,(チー)の獲物,You're my game!,チーの 獲物[えもの],"<img src=""Chi083_1_0.0.48.815.jpg"">",[sound:Chi083_1_0.0.47.730-0.0.49.900.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2608,何で　うちを分かるんだ,How does it know what's behind it?,何[なん]で　うちを 分[わ]かるんだ,"<img src=""Chi083_1_0.1.10.945.jpg"">",[sound:Chi083_1_0.1.09.620-0.1.12.270.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2609,絶対捕まえてやる,I'll definitely catch you!,絶対[ぜったい] 捕[つか]まえてやる,"<img src=""Chi083_1_0.1.28.870.jpg"">",[sound:Chi083_1_0.1.26.790-0.1.30.950.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2610,気配を消すんだ,You must keep them from sensing you.,気配[けはい]を 消[け]すんだ,"<img src=""Chi083_1_0.1.35.655.jpg"">",[sound:Chi083_1_0.1.34.610-0.1.36.700.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2611,木の影に身を隠すとかな,Try hiding in the shadows of trees.,木[き]の 影[かげ]に 身[み]を 隠[かく]すとかな,"<img src=""Chi083_1_0.1.38.915.jpg"">",[sound:Chi083_1_0.1.37.610-0.1.40.220.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2612,やれやれ,"My, my.",やれやれ,"<img src=""Chi083_1_0.1.51.420.jpg"">",[sound:Chi083_1_0.1.50.740-0.1.52.100.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2613,どうだ,How's this?!,どうだ,"<img src=""Chi083_1_0.2.16.320.jpg"">",[sound:Chi083_1_0.2.15.470-0.2.17.170.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2614,絶対(チー)の勝ち,This is going to be my victory.,絶対[ぜったい]チーの 勝[か]ち,"<img src=""Chi083_1_0.2.18.765.jpg"">",[sound:Chi083_1_0.2.17.170-0.2.20.360.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2615,(チー)の負けだ,I lost.,チーの 負[ま]けだ,"<img src=""Chi083_1_0.2.42.175.jpg"">",[sound:Chi083_1_0.2.41.010-0.2.43.340.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2616,まあ　そんなもんだ,"Well, that's about it.",まあ　そんなもんだ,"<img src=""Chi083_1_0.2.46.515.jpg"">",[sound:Chi083_1_0.2.45.560-0.2.47.470.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2617,さあ　帰るぞ,"Now, let's go home.",さあ　 帰[かえ]るぞ,"<img src=""Chi083_1_0.2.48.575.jpg"">",[sound:Chi083_1_0.2.47.850-0.2.49.300.mp3],
Anime,Chi's Sweet Home,A-Chi-E083-2618,今度は絶対に負けないんだ,I'm going to win next time!,今度[こんど]は 絶対[ぜったい]に 負[ま]けないんだ,"<img src=""Chi083_1_0.2.52.315.jpg"">",[sound:Chi083_1_0.2.50.640-0.2.53.990.mp3],
Anime,Chi's Sweet Home,A-Chi-E084-2619,(チー)　どこだ,"Chi, where are you?",チー　どこだ,"<img src=""Chi084_1_0.0.31.520.jpg"">",[sound:Chi084_1_0.0.30.620-0.0.32.420.mp3],
Anime,Chi's Sweet Home,A-Chi-E084-2620,何処行っちゃたんだ,I wonder where she went.,何処[どこ] 行[い]っちゃたんだ,"<img src=""Chi084_1_0.0.39.170.jpg"">",[sound:Chi084_1_0.0.38.080-0.0.40.260.mp3],
Anime,Chi's Sweet Home,A-Chi-E084-2621,ひょっとして　外に,Did she...go out?,ひょっとして　 外[そと]に,"<img src=""Chi084_1_0.0.41.725.jpg"">",[sound:Chi084_1_0.0.40.930-0.0.42.520.mp3]　[sound:Chi084_1_0.0.43.520-0.0.45.520.mp3],
Anime,Chi's Sweet Home,A-Chi-E084-2622,お土産取れなかった,I couldn't get a souvenir.,お 土産[みやげ] 取[と]れなかった,"<img src=""Chi084_1_0.0.47.885.jpg"">",[sound:Chi084_1_0.0.46.570-0.0.49.200.mp3],
